"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through December 2015",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2015,2,ME,Total Electric Power Industry,Coal,20470.94
2015,2,ME,Total Electric Power Industry,Hydroelectric Conventional,285307.99
2015,2,ME,Total Electric Power Industry,Natural Gas,224933.07
2015,2,ME,Total Electric Power Industry,Other,24870.74
2015,2,ME,Total Electric Power Industry,Petroleum,347475.45
2015,2,ME,Total Electric Power Industry,Other Biomass,14489.78
2015,2,ME,Total Electric Power Industry,Wind,110880.8
2015,2,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,285338.82
2015,2,ME,"Combined Heat and Power, Industrial Power",Total,251704.64
2015,2,ME,"Combined Heat and Power, Industrial Power",Coal,9653.4
2015,2,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,33292.86
2015,2,ME,"Combined Heat and Power, Industrial Power",Natural Gas,38484.66
2015,2,ME,"Combined Heat and Power, Industrial Power",Other,9078.72
2015,2,ME,"Combined Heat and Power, Industrial Power",Petroleum,23371.67
2015,2,ME,"Combined Heat and Power, Industrial Power",Other Biomass,1778.91
2015,2,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,136044.42
2015,2,ME,"Combined Heat and Power, Commercial Power",Total,16089.24
2015,2,ME,"Combined Heat and Power, Commercial Power",Natural Gas,1825.11
2015,2,ME,"Combined Heat and Power, Commercial Power",Other,6218.32
2015,2,ME,"Combined Heat and Power, Commercial Power",Petroleum,1215.08
2015,2,ME,"Combined Heat and Power, Commercial Power",Other Biomass,6609.21
2015,2,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,221.53
2015,2,ME,"Combined Heat and Power, Electric Power",Total,46557
2015,2,ME,"Combined Heat and Power, Electric Power",Coal,10817.54
2015,2,ME,"Combined Heat and Power, Electric Power",Other,6351.55
2015,2,ME,"Combined Heat and Power, Electric Power",Petroleum,1591.64
2015,2,ME,"Combined Heat and Power, Electric Power",Other Biomass,44.71
2015,2,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,27751.57
2015,2,ME,"Electric Generators, Independent Power Producers",Total,999390.78
2015,2,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,252015.13
2015,2,ME,"Electric Generators, Independent Power Producers",Natural Gas,184623.31
2015,2,ME,"Electric Generators, Independent Power Producers",Other,3222.15
2015,2,ME,"Electric Generators, Independent Power Producers",Petroleum,321271.13
2015,2,ME,"Electric Generators, Independent Power Producers",Other Biomass,6056.96
2015,2,ME,"Electric Generators, Independent Power Producers",Wind,110880.8
2015,2,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,121321.3
2015,2,ME,"Electric Generators, Electric Utilities",Total,25.94
2015,2,ME,"Electric Generators, Electric Utilities",Petroleum,25.94
2015,2,MI,Total Electric Power Industry,Total,9897298.85
2015,2,MI,Total Electric Power Industry,Coal,4399603.7
2015,2,MI,Total Electric Power Industry,Pumped Storage,-31377
2015,2,MI,Total Electric Power Industry,Hydroelectric Conventional,160224.7
2015,2,MI,Total Electric Power Industry,Natural Gas,1711515.45
2015,2,MI,Total Electric Power Industry,Nuclear,2813880
2015,2,MI,Total Electric Power Industry,Other Gases,122896.29
2015,2,MI,Total Electric Power Industry,Other,25355.52
2015,2,MI,Total Electric Power Industry,Petroleum,80964.51
2015,2,MI,Total Electric Power Industry,Other Biomass,75641.03
2015,2,MI,Total Electric Power Industry,Wind,406120.97
2015,2,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,132473.69
2015,2,MI,"Combined Heat and Power, Industrial Power",Total,126341.68
2015,2,MI,"Combined Heat and Power, Industrial Power",Coal,13272.17
2015,2,MI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,3022.8
2015,2,MI,"Combined Heat and Power, Industrial Power",Natural Gas,34565.86
2015,2,MI,"Combined Heat and Power, Industrial Power",Other,1554.55
2015,2,MI,"Combined Heat and Power, Industrial Power",Petroleum,14811.21
2015,2,MI,"Combined Heat and Power, Industrial Power",Other Biomass,533.99
2015,2,MI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,58581.09
2015,2,MI,"Combined Heat and Power, Commercial Power",Total,71527.55
2015,2,MI,"Combined Heat and Power, Commercial Power",Coal,6273.27
2015,2,MI,"Combined Heat and Power, Commercial Power",Natural Gas,44066.56
2015,2,MI,"Combined Heat and Power, Commercial Power",Other,10097.24
2015,2,MI,"Combined Heat and Power, Commercial Power",Petroleum,210.2
2015,2,MI,"Combined Heat and Power, Commercial Power",Other Biomass,10650.26
2015,2,MI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,230.03
2015,2,MI,"Combined Heat and Power, Electric Power",Total,1066559.27
2015,2,MI,"Combined Heat and Power, Electric Power",Coal,31430.07
2015,2,MI,"Combined Heat and Power, Electric Power",Natural Gas,925001.3
2015,2,MI,"Combined Heat and Power, Electric Power",Other Gases,100880.86
2015,2,MI,"Combined Heat and Power, Electric Power",Other,5007.49
2015,2,MI,"Combined Heat and Power, Electric Power",Petroleum,2980.56
2015,2,MI,"Combined Heat and Power, Electric Power",Other Biomass,357.07
2015,2,MI,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,901.91
2015,2,MI,"Electric Generators, Independent Power Producers",Total,1288677.55
2015,2,MI,"Electric Generators, Independent Power Producers",Coal,417.9
2015,2,MI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,9804.58
2015,2,MI,"Electric Generators, Independent Power Producers",Natural Gas,345337.21
2015,2,MI,"Electric Generators, Independent Power Producers",Nuclear,548730
2015,2,MI,"Electric Generators, Independent Power Producers",Other,7398.82
2015,2,MI,"Electric Generators, Independent Power Producers",Petroleum,0
2015,2,MI,"Electric Generators, Independent Power Producers",Other Biomass,64099.71
2015,2,MI,"Electric Generators, Independent Power Producers",Wind,240128.68
2015,2,MI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,72760.66
2015,2,MI,"Electric Generators, Electric Utilities",Total,7344192.8
2015,2,MI,"Electric Generators, Electric Utilities",Coal,4348210.29
2015,2,MI,"Electric Generators, Electric Utilities",Pumped Storage,-31377
2015,2,MI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,147397.33
2015,2,MI,"Electric Generators, Electric Utilities",Natural Gas,362544.51
2015,2,MI,"Electric Generators, Electric Utilities",Nuclear,2265150
2015,2,MI,"Electric Generators, Electric Utilities",Other Gases,22015.43
2015,2,MI,"Electric Generators, Electric Utilities",Other,1297.43
2015,2,MI,"Electric Generators, Electric Utilities",Petroleum,62962.53
2015,2,MI,"Electric Generators, Electric Utilities",Wind,165992.29
2015,2,MI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,2,MN,Total Electric Power Industry,Total,4960222.72
2015,2,MN,Total Electric Power Industry,Coal,2393114.08
2015,2,MN,Total Electric Power Industry,Hydroelectric Conventional,52178.66
2015,2,MN,Total Electric Power Industry,Natural Gas,486214
2015,2,MN,Total Electric Power Industry,Nuclear,997202
2015,2,MN,Total Electric Power Industry,Other,26033.56
2015,2,MN,Total Electric Power Industry,Petroleum,4919.61
2015,2,MN,Total Electric Power Industry,Solar Thermal and Photovoltaic,214.81
2015,2,MN,Total Electric Power Industry,Other Biomass,45151.14
2015,2,MN,Total Electric Power Industry,Wind,866473.06
2015,2,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,88721.8
2015,2,MN,"Combined Heat and Power, Industrial Power",Total,118818.08
2015,2,MN,"Combined Heat and Power, Industrial Power",Coal,70017.29
2015,2,MN,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,681.12
2015,2,MN,"Combined Heat and Power, Industrial Power",Natural Gas,7899.59
2015,2,MN,"Combined Heat and Power, Industrial Power",Other,3898.53
2015,2,MN,"Combined Heat and Power, Industrial Power",Petroleum,41.71
2015,2,MN,"Combined Heat and Power, Industrial Power",Other Biomass,414.66
2015,2,MN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,35865.17
2015,2,MN,"Combined Heat and Power, Commercial Power",Total,18753.9
2015,2,MN,"Combined Heat and Power, Commercial Power",Coal,185.09
2015,2,MN,"Combined Heat and Power, Commercial Power",Natural Gas,11566.33
2015,2,MN,"Combined Heat and Power, Commercial Power",Other,2313.55
2015,2,MN,"Combined Heat and Power, Commercial Power",Petroleum,313.86
2015,2,MN,"Combined Heat and Power, Commercial Power",Other Biomass,1884.45
2015,2,MN,"Combined Heat and Power, Commercial Power",Wind,2490.64
2015,2,MN,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2015,2,MN,"Combined Heat and Power, Electric Power",Total,44589.85
2015,2,MN,"Combined Heat and Power, Electric Power",Natural Gas,22749.46
2015,2,MN,"Combined Heat and Power, Electric Power",Petroleum,0
2015,2,MN,"Combined Heat and Power, Electric Power",Other Biomass,4817.6
2015,2,MN,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,17022.79
2015,2,MN,"Electric Generators, Independent Power Producers",Total,785281.84
2015,2,MN,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,17602.37
2015,2,MN,"Electric Generators, Independent Power Producers",Natural Gas,15526
2015,2,MN,"Electric Generators, Independent Power Producers",Other,10170.5
2015,2,MN,"Electric Generators, Independent Power Producers",Petroleum,1720.45
2015,2,MN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,214.81
2015,2,MN,"Electric Generators, Independent Power Producers",Other Biomass,25340.51
2015,2,MN,"Electric Generators, Independent Power Producers",Wind,694370.45
2015,2,MN,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,20336.75
2015,2,MN,"Electric Generators, Electric Utilities",Total,3992779.06
2015,2,MN,"Electric Generators, Electric Utilities",Coal,2322911.71
2015,2,MN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,33895.18
2015,2,MN,"Electric Generators, Electric Utilities",Natural Gas,428472.62
2015,2,MN,"Electric Generators, Electric Utilities",Nuclear,997202
2015,2,MN,"Electric Generators, Electric Utilities",Other,9650.99
2015,2,MN,"Electric Generators, Electric Utilities",Petroleum,2843.59
2015,2,MN,"Electric Generators, Electric Utilities",Other Biomass,12693.92
2015,2,MN,"Electric Generators, Electric Utilities",Wind,169611.96
2015,2,MN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,15497.09
2015,2,MO,Total Electric Power Industry,Total,7481395.19
2015,2,MO,Total Electric Power Industry,Coal,6197418.84
2015,2,MO,Total Electric Power Industry,Pumped Storage,4900
2015,2,MO,Total Electric Power Industry,Hydroelectric Conventional,60107
2015,2,MO,Total Electric Power Industry,Natural Gas,354679.71
2015,2,MO,Total Electric Power Industry,Nuclear,752567
2015,2,MO,Total Electric Power Industry,Other,7243.23
2015,2,MO,Total Electric Power Industry,Petroleum,7092.21
2015,2,MO,Total Electric Power Industry,Solar Thermal and Photovoltaic,1222.73
2015,2,MO,Total Electric Power Industry,Other Biomass,5507.07
2015,2,MO,Total Electric Power Industry,Wind,86663.42
2015,2,MO,Total Electric Power Industry,Wood and Wood Derived Fuels,3993.98
2015,2,MO,"Combined Heat and Power, Industrial Power",Total,5414.65
2015,2,MO,"Combined Heat and Power, Industrial Power",Coal,4764
2015,2,MO,"Combined Heat and Power, Industrial Power",Natural Gas,230.48
2015,2,MO,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,2,MO,"Combined Heat and Power, Industrial Power",Other Biomass,420.18
2015,2,MO,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2015,2,MO,"Combined Heat and Power, Commercial Power",Total,11345.17
2015,2,MO,"Combined Heat and Power, Commercial Power",Coal,7489.38
2015,2,MO,"Combined Heat and Power, Commercial Power",Natural Gas,-149.36
2015,2,MO,"Combined Heat and Power, Commercial Power",Petroleum,11.17
2015,2,MO,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,3993.98
2015,2,MO,"Combined Heat and Power, Electric Power",Total,4257.03
2015,2,MO,"Combined Heat and Power, Electric Power",Coal,2526.66
2015,2,MO,"Combined Heat and Power, Electric Power",Natural Gas,1730.37
2015,2,MO,"Combined Heat and Power, Electric Power",Petroleum,0
2015,2,MO,"Electric Generators, Independent Power Producers",Total,115005.93
2015,2,MO,"Electric Generators, Independent Power Producers",Coal,0
2015,2,MO,"Electric Generators, Independent Power Producers",Natural Gas,25534
2015,2,MO,"Electric Generators, Independent Power Producers",Petroleum,0
2015,2,MO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1222.73
2015,2,MO,"Electric Generators, Independent Power Producers",Other Biomass,1585.78
2015,2,MO,"Electric Generators, Independent Power Producers",Wind,86663.42
2015,2,MO,"Electric Generators, Electric Utilities",Total,7345372.41
2015,2,MO,"Electric Generators, Electric Utilities",Coal,6182638.8
2015,2,MO,"Electric Generators, Electric Utilities",Pumped Storage,4900
2015,2,MO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,60107
2015,2,MO,"Electric Generators, Electric Utilities",Natural Gas,327334.22
2015,2,MO,"Electric Generators, Electric Utilities",Nuclear,752567
2015,2,MO,"Electric Generators, Electric Utilities",Other,7243.23
2015,2,MO,"Electric Generators, Electric Utilities",Petroleum,7081.04
2015,2,MO,"Electric Generators, Electric Utilities",Other Biomass,3501.11
2015,2,MO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,2,MS,Total Electric Power Industry,Total,5742144.82
2015,2,MS,Total Electric Power Industry,Coal,786028.08
2015,2,MS,Total Electric Power Industry,Natural Gas,4249623.61
2015,2,MS,Total Electric Power Industry,Nuclear,586059
2015,2,MS,Total Electric Power Industry,Other,318.26
2015,2,MS,Total Electric Power Industry,Petroleum,2106.28
2015,2,MS,Total Electric Power Industry,Other Biomass,1237.22
2015,2,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,116772.37
2015,2,MS,"Combined Heat and Power, Industrial Power",Total,151096.58
2015,2,MS,"Combined Heat and Power, Industrial Power",Coal,0
2015,2,MS,"Combined Heat and Power, Industrial Power",Natural Gas,33273.45
2015,2,MS,"Combined Heat and Power, Industrial Power",Other,318.26
2015,2,MS,"Combined Heat and Power, Industrial Power",Petroleum,413.37
2015,2,MS,"Combined Heat and Power, Industrial Power",Other Biomass,341.68
2015,2,MS,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,116749.82
2015,2,MS,"Combined Heat and Power, Commercial Power",Total,1630.25
2015,2,MS,"Combined Heat and Power, Commercial Power",Natural Gas,1630.25
2015,2,MS,"Electric Generators, Independent Power Producers",Total,954176.54
2015,2,MS,"Electric Generators, Independent Power Producers",Coal,282270.56
2015,2,MS,"Electric Generators, Independent Power Producers",Natural Gas,671010.44
2015,2,MS,"Electric Generators, Independent Power Producers",Other Biomass,895.54
2015,2,MS,"Electric Generators, Electric Utilities",Total,4635241.45
2015,2,MS,"Electric Generators, Electric Utilities",Coal,503757.52
2015,2,MS,"Electric Generators, Electric Utilities",Natural Gas,3543709.46
2015,2,MS,"Electric Generators, Electric Utilities",Nuclear,586059
2015,2,MS,"Electric Generators, Electric Utilities",Petroleum,1692.91
2015,2,MS,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,22.56
2015,2,MT,Total Electric Power Industry,Total,2187194.18
2015,2,MT,Total Electric Power Industry,Coal,1040160.49
2015,2,MT,Total Electric Power Industry,Hydroelectric Conventional,873369.86
2015,2,MT,Total Electric Power Industry,Natural Gas,39950.59
2015,2,MT,Total Electric Power Industry,Other Gases,1188.54
2015,2,MT,Total Electric Power Industry,Other,25360
2015,2,MT,Total Electric Power Industry,Petroleum,38822.97
2015,2,MT,Total Electric Power Industry,Wind,167377.5
2015,2,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,964.24
2015,2,MT,"Combined Heat and Power, Industrial Power",Total,1847.66
2015,2,MT,"Combined Heat and Power, Industrial Power",Coal,883.42
2015,2,MT,"Combined Heat and Power, Industrial Power",Natural Gas,0
2015,2,MT,"Combined Heat and Power, Industrial Power",Other Gases,0
2015,2,MT,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,2,MT,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,964.24
2015,2,MT,"Combined Heat and Power, Electric Power",Total,38841
