YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2009,1,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,18717
2009,1,AL,"Combined Heat and Power, Electric Power",Total,357528
2009,1,AL,"Combined Heat and Power, Industrial Power",Coal,43385
2009,1,AL,"Combined Heat and Power, Industrial Power",Petroleum,12921
2009,1,AL,"Combined Heat and Power, Industrial Power",Natural Gas,50093
2009,1,AL,"Combined Heat and Power, Industrial Power",Other Gases,11303
2009,1,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,238023
2009,1,AL,"Combined Heat and Power, Industrial Power",Other Biomass,1002
2009,1,AL,"Combined Heat and Power, Industrial Power",Other,31719
2009,1,AL,"Combined Heat and Power, Industrial Power",Total,388446
2009,1,AR,Total Electric Power Industry,Coal,2246811
2009,1,AR,Total Electric Power Industry,Petroleum,27311
2009,1,AR,Total Electric Power Industry,Natural Gas,704065
2009,1,AR,Total Electric Power Industry,Nuclear,1299968
2009,1,AR,Total Electric Power Industry,Hydroelectric Conventional,254255
2009,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,136942
2009,1,AR,Total Electric Power Industry,Other Biomass,5671
2009,1,AR,Total Electric Power Industry,Pumped Storage,4226
2009,1,AR,Total Electric Power Industry,Other,1494
2009,1,AR,Total Electric Power Industry,Total,4680743
2009,1,AR,"Electric Generators, Electric Utilities",Coal,2236795
2009,1,AR,"Electric Generators, Electric Utilities",Petroleum,26576
2009,1,AR,"Electric Generators, Electric Utilities",Natural Gas,40049
2009,1,AR,"Electric Generators, Electric Utilities",Nuclear,1299968
2009,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,251108
2009,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,4226
2009,1,AR,"Electric Generators, Electric Utilities",Total,3858722
2009,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,520669
2009,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,3147
2009,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,3567
2009,1,AR,"Electric Generators, Independent Power Producers",Total,527383
2009,1,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2009,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,124205
2009,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,1737
2009,1,AR,"Combined Heat and Power, Electric Power",Total,125942
2009,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,28
2009,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,217
2009,1,AR,"Combined Heat and Power, Commercial Power",Total,245
2009,1,AR,"Combined Heat and Power, Industrial Power",Coal,10016
2009,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,736
2009,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,19113
2009,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,136942
2009,1,AR,"Combined Heat and Power, Industrial Power",Other Biomass,150
2009,1,AR,"Combined Heat and Power, Industrial Power",Other,1494
2009,1,AR,"Combined Heat and Power, Industrial Power",Total,168451
2009,1,AZ,Total Electric Power Industry,Coal,3573260
2009,1,AZ,Total Electric Power Industry,Petroleum,4378
2009,1,AZ,Total Electric Power Industry,Natural Gas,1792563
2009,1,AZ,Total Electric Power Industry,Nuclear,2981356
2009,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,626086
2009,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,1387
2009,1,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,9108
2009,1,AZ,Total Electric Power Industry,Other Biomass,1743
2009,1,AZ,Total Electric Power Industry,Pumped Storage,-2320
2009,1,AZ,Total Electric Power Industry,Total,8987561
2009,1,AZ,"Electric Generators, Electric Utilities",Coal,3545287
2009,1,AZ,"Electric Generators, Electric Utilities",Petroleum,4289
2009,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,631138
2009,1,AZ,"Electric Generators, Electric Utilities",Nuclear,2981356
2009,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,626086
2009,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1387
2009,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,1450
2009,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,-2320
2009,1,AZ,"Electric Generators, Electric Utilities",Total,7788674
2009,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,1138456
2009,1,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,0
2009,1,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,9108
2009,1,AZ,"Electric Generators, Independent Power Producers",Total,1147563
2009,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,19478
2009,1,AZ,"Combined Heat and Power, Electric Power",Total,19478
2009,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,7
2009,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,3491
2009,1,AZ,"Combined Heat and Power, Commercial Power",Other Biomass,293
2009,1,AZ,"Combined Heat and Power, Commercial Power",Total,3791
2009,1,AZ,"Combined Heat and Power, Industrial Power",Coal,27973
2009,1,AZ,"Combined Heat and Power, Industrial Power",Petroleum,81
2009,1,AZ,"Combined Heat and Power, Industrial Power",Natural Gas,0
2009,1,AZ,"Combined Heat and Power, Industrial Power",Total,28055
2009,1,CA,Total Electric Power Industry,Coal,191645
2009,1,CA,Total Electric Power Industry,Petroleum,139584
2009,1,CA,Total Electric Power Industry,Natural Gas,9450022
2009,1,CA,Total Electric Power Industry,Other Gases,149990
2009,1,CA,Total Electric Power Industry,Nuclear,2308560
2009,1,CA,Total Electric Power Industry,Hydroelectric Conventional,1088024
2009,1,CA,Total Electric Power Industry,Wind,149837
2009,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,1896
2009,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,342131
2009,1,CA,Total Electric Power Industry,Geothermal,1097232
2009,1,CA,Total Electric Power Industry,Other Biomass,161275
2009,1,CA,Total Electric Power Industry,Pumped Storage,-75542
2009,1,CA,Total Electric Power Industry,Other,60989
2009,1,CA,Total Electric Power Industry,Total,15065643
2009,1,CA,"Electric Generators, Electric Utilities",Petroleum,2547
2009,1,CA,"Electric Generators, Electric Utilities",Natural Gas,2084858
2009,1,CA,"Electric Generators, Electric Utilities",Other Gases,2168
2009,1,CA,"Electric Generators, Electric Utilities",Nuclear,2308560
2009,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1042625
2009,1,CA,"Electric Generators, Electric Utilities",Wind,4479
2009,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,65
2009,1,CA,"Electric Generators, Electric Utilities",Geothermal,76792
2009,1,CA,"Electric Generators, Electric Utilities",Other Biomass,20588
2009,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,-75542
2009,1,CA,"Electric Generators, Electric Utilities",Other,0
2009,1,CA,"Electric Generators, Electric Utilities",Total,5467139
2009,1,CA,"Electric Generators, Independent Power Producers",Coal,0
2009,1,CA,"Electric Generators, Independent Power Producers",Petroleum,89360
2009,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,4416927
2009,1,CA,"Electric Generators, Independent Power Producers",Other Gases,0
2009,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,45387
2009,1,CA,"Electric Generators, Independent Power Producers",Wind,145357
2009,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1831
2009,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,257815
2009,1,CA,"Electric Generators, Independent Power Producers",Geothermal,1020440
2009,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,93260
2009,1,CA,"Electric Generators, Independent Power Producers",Other,8189
2009,1,CA,"Electric Generators, Independent Power Producers",Total,6078566
2009,1,CA,"Combined Heat and Power, Electric Power",Coal,162830
2009,1,CA,"Combined Heat and Power, Electric Power",Petroleum,40050
2009,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,1792205
2009,1,CA,"Combined Heat and Power, Electric Power",Other Gases,102
2009,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,21835
2009,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,14841
2009,1,CA,"Combined Heat and Power, Electric Power",Other,9514
2009,1,CA,"Combined Heat and Power, Electric Power",Total,2041377
2009,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,33
2009,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,151181
2009,1,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2009,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,13
2009,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,32587
2009,1,CA,"Combined Heat and Power, Commercial Power",Other,0
2009,1,CA,"Combined Heat and Power, Commercial Power",Total,183814
2009,1,CA,"Combined Heat and Power, Industrial Power",Coal,28815
2009,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,7594
2009,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,1004851
2009,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,147721
2009,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,62481
2009,1,CA,"Combined Heat and Power, Industrial Power",Other,43286
2009,1,CA,"Combined Heat and Power, Industrial Power",Total,1294747
2009,1,CO,Total Electric Power Industry,Coal,2899742
2009,1,CO,Total Electric Power Industry,Petroleum,1222
2009,1,CO,Total Electric Power Industry,Natural Gas,1149773
2009,1,CO,Total Electric Power Industry,Other Gases,0
2009,1,CO,Total Electric Power Industry,Hydroelectric Conventional,160718
2009,1,CO,Total Electric Power Industry,Wind,426049
2009,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,539
2009,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,54
2009,1,CO,Total Electric Power Industry,Other Biomass,4451
2009,1,CO,Total Electric Power Industry,Pumped Storage,-9450
2009,1,CO,Total Electric Power Industry,Other,3200
2009,1,CO,Total Electric Power Industry,Total,4636299
2009,1,CO,"Electric Generators, Electric Utilities",Coal,2884674
2009,1,CO,"Electric Generators, Electric Utilities",Petroleum,1185
2009,1,CO,"Electric Generators, Electric Utilities",Natural Gas,418951
2009,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,147179
2009,1,CO,"Electric Generators, Electric Utilities",Wind,8383
2009,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,54
2009,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,-9450
2009,1,CO,"Electric Generators, Electric Utilities",Total,3450976
2009,1,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2009,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,620313
2009,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,13539
2009,1,CO,"Electric Generators, Independent Power Producers",Wind,417666
2009,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,539
2009,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,1384
2009,1,CO,"Electric Generators, Independent Power Producers",Other,0
2009,1,CO,"Electric Generators, Independent Power Producers",Total,1053441
2009,1,CO,"Combined Heat and Power, Electric Power",Coal,15068
2009,1,CO,"Combined Heat and Power, Electric Power",Petroleum,37
2009,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,109341
2009,1,CO,"Combined Heat and Power, Electric Power",Other Gases,0
2009,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,3067
2009,1,CO,"Combined Heat and Power, Electric Power",Total,127513
2009,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2009,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,0
2009,1,CO,"Combined Heat and Power, Commercial Power",Total,0
2009,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,0
2009,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,1169
2009,1,CO,"Combined Heat and Power, Industrial Power",Other,3200
2009,1,CO,"Combined Heat and Power, Industrial Power",Total,4369
2009,1,CT,Total Electric Power Industry,Coal,333090
2009,1,CT,Total Electric Power Industry,Petroleum,166824
2009,1,CT,Total Electric Power Industry,Natural Gas,658217
2009,1,CT,Total Electric Power Industry,Other Gases,0
2009,1,CT,Total Electric Power Industry,Nuclear,1568502
2009,1,CT,Total Electric Power Industry,Hydroelectric Conventional,44240
2009,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,92
2009,1,CT,Total Electric Power Industry,Other Biomass,60067
2009,1,CT,Total Electric Power Industry,Pumped Storage,5805
2009,1,CT,Total Electric Power Industry,Other,56648
2009,1,CT,Total Electric Power Industry,Total,2893486
2009,1,CT,"Electric Generators, Electric Utilities",Petroleum,932
2009,1,CT,"Electric Generators, Electric Utilities",Natural Gas,11
2009,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3663
2009,1,CT,"Electric Generators, Electric Utilities",Total,4607
2009,1,CT,"Electric Generators, Independent Power Producers",Coal,202027
2009,1,CT,"Electric Generators, Independent Power Producers",Petroleum,161860
2009,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,611725
2009,1,CT,"Electric Generators, Independent Power Producers",Other Gases,0
2009,1,CT,"Electric Generators, Independent Power Producers",Nuclear,1568502
2009,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,40577
2009,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,92
2009,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,60067
2009,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,5805
2009,1,CT,"Electric Generators, Independent Power Producers",Other,55598
2009,1,CT,"Electric Generators, Independent Power Producers",Total,2706253
2009,1,CT,"Combined Heat and Power, Electric Power",Coal,131063
2009,1,CT,"Combined Heat and Power, Electric Power",Petroleum,196
2009,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,27375
2009,1,CT,"Combined Heat and Power, Electric Power",Total,158633
2009,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,0
2009,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,2871
2009,1,CT,"Combined Heat and Power, Commercial Power",Total,2871
2009,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,3836
2009,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,16236
2009,1,CT,"Combined Heat and Power, Industrial Power",Other,1050
2009,1,CT,"Combined Heat and Power, Industrial Power",Total,21122
2009,1,DC,Total Electric Power Industry,Petroleum,5803
2009,1,DC,Total Electric Power Industry,Total,5803
2009,1,DC,"Electric Generators, Independent Power Producers",Petroleum,5803
2009,1,DC,"Electric Generators, Independent Power Producers",Total,5803
2009,1,DE,Total Electric Power Industry,Coal,520383
2009,1,DE,Total Electric Power Industry,Petroleum,60739
2009,1,DE,Total Electric Power Industry,Natural Gas,91953
2009,1,DE,Total Electric Power Industry,Other Gases,31626
2009,1,DE,Total Electric Power Industry,Other Biomass,13897
2009,1,DE,Total Electric Power Industry,Other,677
2009,1,DE,Total Electric Power Industry,Total,719275
2009,1,DE,"Electric Generators, Electric Utilities",Petroleum,106
2009,1,DE,"Electric Generators, Electric Utilities",Natural Gas,825
2009,1,DE,"Electric Generators, Electric Utilities",Total,931
2009,1,DE,"Electric Generators, Independent Power Producers",Coal,362243
2009,1,DE,"Electric Generators, Independent Power Producers",Petroleum,22290
